#nid,label,prop1,prop2,prop3,start,end
4520,person,,low,neg,31,33
4520,person,,low,neg,34,35
4520,person,,low,neg,37,38
4520,person,,low,neg,39,40
4520,person,,low,neg,41,42
4520,person,,low,neg,43,45
4520,person,,low,neg,46,49
4521,person,,low,neg,1,4
4521,person,,low,neg,5,8
4521,person,,low,neg,9,10
4521,person,,low,neg,11,12
4521,person,,low,neg,15,17
4521,person,,low,pos,19,21
4521,person,,low,neg,22,23
4521,person,,low,neg,24,25
4521,person,,low,neg,26,28
4521,person,,low,neg,31,34
4521,person,,low,neg,35,36
4521,person,,low,neg,39,42
4521,person,,low,neg,43,45
4521,person,,low,neg,46,48
4522,person,,low,neg,1,4
4522,person,,low,neg,5,6
4522,person,,low,neg,8,9
4522,person,,low,neg,10,12
4522,person,,low,neg,13,14
4522,person,,low,neg,15,17
4522,person,,low,neg,18,20
4522,person,,low,neg,21,24
4522,person,,low,neg,25,28
4522,person,,low,neg,29,30
4522,person,,low,neg,31,33
4522,person,,low,neg,34,36
4522,person,,low,neg,38,39
4522,person,,low,pos,40,43
4522,person,,low,neg,44,45
4522,person,,low,neg,46,49
4523,person,,low,neg,2,3
4523,person,,low,neg,4,6
4523,person,,low,neg,9,10
4523,person,,low,pos,11,12
4523,person,,low,neg,13,15
4523,person,,low,neg,16,18
4523,person,,low,neg,21,23
4523,person,,low,pos,24,26
4523,person,,low,neg,27,28
4523,person,,low,neg,29,31
4523,person,,low,neg,32,33
4523,person,,low,neg,34,35
4523,person,,low,neg,36,37
4523,person,,low,neg,38,39
4523,person,,low,neg,41,43
4523,person,,low,neg,44,46
4523,person,,low,neg,47,48
4523,person,,low,neg,49,50
4524,person,,low,neg,1,3
4524,person,,low,neg,5,7
4524,person,,low,neg,8,10
4524,person,,low,neg,11,15
4524,person,,low,neg,16,17
4524,person,,low,neg,18,20
4524,person,,low,neg,22,24
4524,person,,low,neg,25,27
4524,person,,low,neg,28,31
4524,person,,low,neg,32,33
4524,person,,low,neg,34,35
4524,person,,low,neg,36,37
4524,person,,low,neg,38,40
4524,person,,low,neg,41,42
4524,person,,low,neg,43,45
4524,person,,low,neg,46,49
4525,person,,high,neg,1,3
4525,person,,high,neg,4,5
4525,person,,high,neg,6,7
4525,person,,high,neg,8,10
4525,person,,high,neg,11,12
4525,person,,high,neg,15,16
4525,person,,high,neg,20,21
4525,person,,high,neg,22,25
4525,person,,high,neg,26,27
4525,person,,high,neg,29,30
4525,person,,high,neg,32,34
4525,person,,high,neg,36,37
4525,person,,high,neg,38,40
4525,person,,high,neg,41,44
4525,person,,high,neg,45,47
4526,person,,low,neg,3,5
4526,person,,low,neg,6,8
4526,person,,low,neg,9,10
4526,person,,low,neg,11,14
4526,person,,low,neg,15,18
4526,person,,low,neg,19,20
4526,person,,low,neg,26,27
4526,person,,low,neg,30,32
4526,person,,low,neg,33,34
4526,person,,low,neg,35,36
4526,person,,low,neg,37,39
4526,person,,low,neg,40,41
4526,person,,low,neg,43,44
4526,person,,low,neg,45,46
4526,person,,low,neg,47,50
4527,person,,low,neg,2,4
4527,person,,low,neg,5,7
4527,person,,low,neg,8,9
4527,person,,low,neg,10,13
4527,person,,low,neg,16,17
4527,person,,low,neg,18,19
4527,person,,low,pos,20,21
4527,person,,low,neg,22,25
4527,person,,low,neg,26,27
4527,person,,low,neg,28,30
4527,person,,low,neg,31,33
4527,person,,low,neg,34,36
4527,person,,low,neg,38,39
4527,person,,low,neg,40,41
4527,person,,low,neg,43,46
4527,person,,low,neg,47,48
4528,person,,low,neg,1,3
4528,person,,low,neg,4,7
4528,person,,low,neg,8,10
4528,person,,low,neg,11,13
4528,person,,low,neg,14,15
4528,person,,low,neg,17,20
4528,person,,low,pos,23,25
4528,person,,low,neg,26,28
4528,person,,low,neg,29,30
4528,person,,low,neg,31,32
4528,person,,low,neg,33,35
4528,person,,low,neg,37,38
4528,person,,low,neg,39,41
4528,person,,low,neg,42,44
4528,person,,low,neg,46,48
4529,person,,low,neg,1,2
4529,person,,low,neg,3,4
4529,person,,low,neg,5,8
4529,person,,low,neg,9,10
4529,person,,low,neg,11,13
4529,person,,low,neg,14,17
4529,person,,low,neg,18,21
4529,person,,low,neg,22,24
4529,person,,low,neg,25,27
4529,person,,low,pos,28,31
4529,person,,low,neg,32,35
4529,person,,low,neg,38,40
4529,person,,low,neg,42,45
4529,person,,low,neg,46,49
4530,person,,high,neg,3,4
4530,person,,high,neg,5,6
4530,person,,high,neg,7,8
4530,person,,high,neg,9,11
4530,person,,high,neg,12,14
4530,person,,high,neg,15,17
4530,person,,high,neg,18,20
4530,person,,high,neg,21,23
4530,person,,high,neg,24,25
4530,person,,high,neg,26,29
4530,person,,high,neg,32,34
4530,person,,high,neg,35,36
4530,person,,high,neg,37,39
4530,person,,high,neg,41,43
4530,person,,high,neg,44,47
4530,person,,high,neg,48,50
4531,person,,low,pos,1,4
4531,person,,low,neg,5,7
4531,person,,low,neg,10,12
4531,person,,low,neg,14,15
4531,person,,low,neg,16,17
4531,person,,low,neg,18,19
4531,person,,low,neg,20,23
4531,person,,low,neg,24,25
4531,person,,low,neg,26,27
4531,person,,low,neg,28,30
4531,person,,low,neg,31,33
4531,person,,low,neg,34,35
4531,person,,low,neg,36,37
4531,person,,low,pos,38,41
4531,person,,low,neg,42,45
4531,person,,low,neg,48,50
4532,person,,high,pos,1,3
4532,person,,high,neg,4,5
4532,person,,high,neg,6,8
4532,person,,high,neg,9,10
4532,person,,high,neg,11,12
4532,person,,high,neg,13,15
4532,person,,high,neg,16,17
4532,person,,high,neg,19,20
4532,person,,high,neg,21,23
4532,person,,high,neg,24,27
4532,person,,high,neg,28,30
4532,person,,high,neg,31,33
4532,person,,high,neg,34,37
4532,person,,high,neg,39,42
4532,person,,high,neg,43,44
4532,person,,high,neg,45,47
4532,person,,high,neg,48,51
4533,person,,low,neg,1,4
4533,person,,low,neg,5,8
4533,person,,low,pos,9,11
4533,person,,low,pos,13,14
4533,person,,low,neg,15,17
4533,person,,low,pos,18,19
4533,person,,low,neg,20,22
4533,person,,low,neg,23,24
4533,person,,low,neg,25,27
4533,person,,low,neg,28,29
4533,person,,low,neg,30,33
4533,person,,low,neg,34,35
4533,person,,low,neg,36,38
4533,person,,low,neg,39,40
4533,person,,low,neg,41,43
4533,person,,low,neg,44,46
4533,person,,low,neg,47,48
4534,person,,low,neg,2,3
4534,person,,low,neg,4,6
4534,person,,low,neg,7,8
4534,person,,low,neg,10,13
4534,person,,low,neg,14,15
4534,person,,low,neg,16,18
4534,person,,low,neg,19,22
4534,person,,low,neg,23,25
4534,person,,low,neg,26,28
4534,person,,low,neg,29,32
4534,person,,low,neg,33,34
4534,person,,low,neg,35,37
4534,person,,low,neg,38,41
4534,person,,low,neg,42,45
4534,person,,low,neg,46,47
4534,person,,low,neg,48,49
4535,person,,high,neg,3,5
4535,person,,high,neg,7,9
4535,person,,high,neg,13,15
4535,person,,high,neg,17,20
4535,person,,high,neg,25,28
4535,person,,high,neg,29,31
4535,person,,high,neg,32,33
4535,person,,high,neg,35,38
4535,person,,high,neg,39,42
4535,person,,high,neg,43,44
4535,person,,high,neg,47,48
4536,person,,high,neg,1,3
4536,person,,high,neg,4,6
4536,person,,high,neg,7,8
4536,person,,high,neg,10,12
4536,person,,high,neg,13,14
4536,person,,high,neg,15,18
4536,person,,high,neg,19,22
4536,person,,high,pos,23,25
4536,person,,high,neg,26,27
4536,person,,high,neg,30,32
4536,person,,high,neg,33,35
4536,person,,high,neg,36,39
4536,person,,high,neg,41,44
4536,person,,high,neg,46,49
4537,person,,high,neg,1,2
4537,person,,high,neg,3,4
4537,person,,high,neg,5,7
4537,person,,high,neg,8,9
4537,person,,high,neg,10,11
4537,person,,high,neg,13,15
4537,person,,high,neg,16,17
4537,person,,high,neg,18,19
4537,person,,high,neg,21,23
4537,person,,high,neg,24,25
4537,person,,high,neg,26,27
4537,person,,high,neg,29,31
4537,person,,high,neg,34,35
4537,person,,high,neg,36,39
4537,person,,high,neg,40,41
4537,person,,high,neg,44,47
4538,person,,low,pos,1,2
4538,person,,low,neg,3,6
4538,person,,low,neg,7,8
4538,person,,low,neg,11,12
4538,person,,low,neg,13,15
4538,person,,low,neg,16,17
4538,person,,low,neg,18,21
4538,person,,low,pos,23,25
4538,person,,low,neg,28,29
4538,person,,low,neg,31,34
4538,person,,low,neg,36,37
4538,person,,low,neg,38,39
4538,person,,low,neg,40,41
4538,person,,low,neg,43,44
4538,person,,low,neg,45,48
4539,person,,low,neg,1,3
4539,person,,low,neg,4,6
4539,person,,low,neg,7,9
4539,person,,low,neg,10,11
4539,person,,low,neg,12,14
4539,person,,low,neg,16,18
4539,person,,low,pos,19,21
4539,person,,low,neg,22,23
4539,person,,low,neg,24,25
4539,person,,low,neg,27,28
4539,person,,low,neg,29,32
4539,person,,low,neg,33,35
4539,person,,low,neg,36,38
4539,person,,low,neg,40,41
4539,person,,low,neg,42,43
4539,person,,low,neg,44,47
4539,person,,low,neg,48,49
4540,person,,high,neg,1,4
4540,person,,high,neg,6,8
4540,person,,high,neg,9,12
4540,person,,high,neg,14,17
4540,person,,high,neg,19,22
4540,person,,high,neg,23,26
4540,person,,high,neg,29,31
4540,person,,high,neg,32,33
4540,person,,high,neg,34,36
4540,person,,high,neg,37,38
4540,person,,high,pos,39,40
4540,person,,high,neg,41,42
4540,person,,high,neg,43,44
4540,person,,high,neg,45,46
4540,person,,high,neg,48,51
4541,person,,low,pos,1,2
4541,person,,low,neg,3,5
4541,person,,low,neg,6,7
4541,person,,low,neg,8,10
4541,person,,low,neg,13,14
4541,person,,low,pos,15,17
4541,person,,low,neg,18,19
4541,person,,low,neg,20,21
4541,person,,low,neg,23,24
4541,person,,low,neg,26,27
4541,person,,low,neg,28,30
4541,person,,low,neg,31,32
4541,person,,low,neg,34,36
4541,person,,low,neg,37,39
4541,person,,low,neg,41,43
4541,person,,low,neg,44,46
4541,person,,low,pos,47,48
4542,person,,low,neg,1,3
4542,person,,low,neg,4,6
4542,person,,low,neg,7,8
4542,person,,low,neg,10,11
4542,person,,low,neg,12,14
4542,person,,low,neg,15,17
4542,person,,low,neg,21,23
4542,person,,low,neg,24,25
4542,person,,low,neg,26,29
4542,person,,low,neg,30,31
4542,person,,low,neg,32,34
4542,person,,low,neg,35,36
4542,person,,low,neg,37,40
4542,person,,low,neg,41,42
4542,person,,low,neg,43,46
4542,person,,low,neg,47,49
4543,person,,low,neg,1,3
4543,person,,low,neg,4,5
4543,person,,low,neg,6,9
4543,person,,low,neg,10,11
4543,person,,low,neg,12,13
4543,person,,low,neg,14,16
4543,person,,low,neg,17,19
4543,person,,low,neg,20,23
4543,person,,low,neg,24,27
4543,person,,low,neg,29,32
4543,person,,low,neg,33,34
4543,person,,low,pos,35,37
4543,person,,low,neg,38,39
4543,person,,low,neg,40,41
4543,person,,low,pos,42,43
4543,person,,low,neg,44,46
4544,person,,high,neg,1,3
4544,person,,high,neg,6,8
4544,person,,high,neg,11,13
4544,person,,high,neg,14,17
4544,person,,high,neg,18,20
4544,person,,high,pos,21,22
4544,person,,high,neg,23,26
4544,person,,high,neg,27,28
4544,person,,high,neg,30,32
4544,person,,high,neg,35,36
4544,person,,high,neg,37,38
4544,person,,high,neg,39,41
4544,person,,high,neg,44,47
4544,person,,high,neg,49,52
4545,person,,low,neg,2,5
4545,person,,low,neg,7,10
4545,person,,low,neg,14,15
4545,person,,low,neg,16,19
4545,person,,low,neg,20,21
4545,person,,low,neg,22,24
4545,person,,low,neg,25,27
4545,person,,low,neg,28,31
4545,person,,low,neg,33,35
4545,person,,low,neg,36,38
4545,person,,low,neg,39,40
4545,person,,low,neg,41,42
4545,person,,low,neg,43,45
4545,person,,low,neg,46,49
4546,person,,low,neg,1,3
4546,person,,low,pos,5,8
4546,person,,low,neg,9,12
4546,person,,low,pos,13,15
4546,person,,low,neg,16,18
4546,person,,low,neg,20,23
4546,person,,low,neg,24,25
4546,person,,low,neg,28,31
4546,person,,low,neg,35,36
4546,person,,low,neg,37,39
4546,person,,low,neg,40,41
4546,person,,low,neg,42,43
4546,person,,low,neg,44,46
4546,person,,low,neg,47,48
4546,person,,low,neg,49,50
4547,person,,low,neg,4,5
4547,person,,low,neg,7,8
4547,person,,low,neg,9,11
4547,person,,low,neg,12,14
4547,person,,low,neg,15,16
4547,person,,low,neg,17,18
4547,person,,low,neg,20,22
4547,person,,low,neg,23,26
4547,person,,low,neg,28,31
4547,person,,low,neg,32,33
4547,person,,low,neg,34,36
4547,person,,low,neg,37,38
4547,person,,low,neg,39,41
4547,person,,low,neg,42,45
4547,person,,low,neg,47,49
4548,person,,low,neg,1,3
4548,person,,low,neg,4,6
4548,person,,low,neg,7,10
4548,person,,low,neg,11,14
4548,person,,low,neg,15,17
4548,person,,low,neg,18,19
4548,person,,low,neg,22,23
4548,person,,low,neg,24,25
4548,person,,low,neg,26,28
4548,person,,low,neg,29,30
4548,person,,low,neg,31,34
4548,person,,low,neg,35,37
4548,person,,low,neg,38,41
4548,person,,low,neg,42,43
4548,person,,low,neg,44,47
4548,person,,low,neg,48,49
4549,person,,low,neg,5,7
4549,person,,low,neg,8,10
4549,person,,low,neg,11,14
4549,person,,low,neg,15,16
4549,person,,low,neg,17,19
4549,person,,low,neg,20,22
4549,person,,low,neg,23,26
4549,person,,low,neg,27,28
4549,person,,low,neg,29,30
4549,person,,low,neg,32,33
4549,person,,low,neg,34,36
4549,person,,low,neg,38,39
4549,person,,low,neg,40,43
4549,person,,low,neg,44,47
4550,person,,low,neg,1,2
4550,person,,low,neg,3,4
4550,person,,low,neg,5,8
4550,person,,low,neg,9,10
4550,person,,low,neg,11,14
4550,person,,low,neg,16,19
4550,person,,low,neg,20,23
4550,person,,low,neg,24,26
4550,person,,low,neg,27,29
4550,person,,low,neg,30,33
4550,person,,low,neg,34,35
4550,person,,low,neg,36,37
4550,person,,low,neg,39,42
4550,person,,low,neg,45,46
4550,person,,low,neg,47,50
4551,person,,low,neg,3,4
4551,person,,low,neg,7,10
4551,person,,low,neg,11,12
4551,person,,low,neg,13,14
4551,person,,low,neg,16,17
4551,person,,low,neg,19,20
4551,person,,low,neg,22,23
4551,person,,low,neg,24,26
4551,person,,low,neg,27,28
4551,person,,low,neg,29,30
4551,person,,low,neg,31,32
4551,person,,low,neg,33,34
4551,person,,low,neg,35,37
4551,person,,low,neg,38,41
4551,person,,low,neg,42,44
4551,person,,low,neg,46,47
4551,person,,low,neg,49,51
4552,person,,high,neg,1,4
4552,person,,high,neg,5,6
4552,person,,high,neg,8,10
4552,person,,high,neg,13,14
4552,person,,high,neg,15,18
4552,person,,high,neg,19,20
4552,person,,high,neg,21,24
4552,person,,high,neg,26,28
4552,person,,high,neg,29,32
4552,person,,high,neg,35,36
4552,person,,high,neg,37,40
4552,person,,high,neg,41,44
4552,person,,high,neg,45,47
4552,person,,high,neg,48,49
4553,person,,low,neg,1,4
4553,person,,low,neg,5,7
4553,person,,low,neg,9,11
4553,person,,low,neg,13,15
4553,person,,low,neg,16,17
4553,person,,low,neg,18,21
4553,person,,low,neg,23,26
4553,person,,low,neg,28,29
4553,person,,low,neg,31,32
4553,person,,low,neg,33,34
4553,person,,low,neg,35,38
4553,person,,low,neg,40,43
4553,person,,low,neg,48,49
4554,person,,low,neg,1,4
4554,person,,low,neg,6,9
4554,person,,low,neg,11,12
4554,person,,low,neg,13,16
4554,person,,low,neg,18,20
4554,person,,low,neg,22,24
4554,person,,low,neg,25,27
4554,person,,low,neg,29,31
4554,person,,low,neg,32,35
4554,person,,low,neg,36,39
4554,person,,low,neg,40,41
4554,person,,low,neg,42,44
4554,person,,low,neg,45,47
4554,person,,low,neg,48,50
4555,person,,low,neg,1,2
4555,person,,low,neg,3,4
4555,person,,low,neg,5,7
4555,person,,low,neg,8,10
4555,person,,low,neg,11,13
4555,person,,low,neg,14,16
4555,person,,low,neg,17,19
4555,person,,low,neg,20,22
4555,person,,low,neg,24,27
4555,person,,low,neg,28,31
4555,person,,low,neg,33,35
4555,person,,low,neg,36,37
4555,person,,low,neg,38,41
4555,person,,low,neg,42,43
4555,person,,low,neg,45,46
4555,person,,low,neg,47,49
4556,person,,low,neg,1,4
4556,person,,low,pos,5,6
4556,person,,low,neg,7,10
4556,person,,low,neg,15,18
4556,person,,low,neg,19,22
4556,person,,low,neg,23,25
4556,person,,low,neg,26,28
4556,person,,low,neg,29,31
4556,person,,low,neg,33,35
4556,person,,low,neg,36,37
4556,person,,low,neg,38,39
4556,person,,low,neg,40,42
4556,person,,low,neg,43,44
4556,person,,low,neg,45,47
4556,person,,low,neg,48,50
4557,person,,low,neg,1,3
4557,person,,low,neg,4,6
4557,person,,low,neg,8,11
4557,person,,low,neg,12,14
4557,person,,low,neg,15,18
4557,person,,low,neg,20,21
4557,person,,low,neg,22,23
4557,person,,low,neg,26,28
4557,person,,low,neg,30,31
4557,person,,low,neg,32,34
4557,person,,low,neg,35,36
4557,person,,low,neg,37,39
4557,person,,low,neg,40,43
4557,person,,low,neg,44,45
4557,person,,low,neg,46,47
4557,person,,low,pos,48,51
4558,person,,low,neg,2,5
4558,person,,low,neg,6,8
4558,person,,low,neg,9,10
4558,person,,low,neg,11,12
4558,person,,low,neg,13,15
4558,person,,low,neg,17,19
4558,person,,low,neg,20,23
4558,person,,low,neg,24,27
4558,person,,low,neg,28,30
4558,person,,low,neg,32,34
4558,person,,low,neg,35,36
4558,person,,low,neg,37,39
4558,person,,low,neg,40,43
4558,person,,low,neg,44,47
4558,person,,low,neg,48,50
4559,person,,low,neg,3,4
4559,person,,low,neg,5,8
4559,person,,low,pos,9,12
4559,person,,low,neg,15,18
4559,person,,low,neg,22,23
4559,person,,low,pos,24,25
4559,person,,low,neg,27,28
4559,person,,low,neg,29,31
4559,person,,low,neg,32,34
4559,person,,low,neg,35,36
4559,person,,low,neg,39,41
4559,person,,low,neg,42,45
4559,person,,low,neg,46,49
4560,person,,low,neg,1,3
4560,person,,low,neg,5,8
4560,person,,low,neg,9,11
4560,person,,low,neg,12,13
4560,person,,low,neg,14,15
4560,person,,low,neg,16,18
4560,person,,low,neg,19,21
4560,person,,low,neg,22,23
4560,person,,low,neg,24,27
4560,person,,low,neg,29,30
4560,person,,low,neg,31,33
4560,person,,low,neg,34,35
4560,person,,low,neg,36,38
4560,person,,low,neg,41,42
4560,person,,low,neg,43,46
4560,person,,low,neg,47,48
4561,person,,low,neg,1,3
4561,person,,low,neg,4,7
4561,person,,low,neg,8,11
4561,person,,low,pos,12,13
4561,person,,low,neg,15,17
4561,person,,low,neg,18,20
4561,person,,low,neg,22,23
4561,person,,low,neg,24,27
4561,person,,low,neg,28,30
4561,person,,low,neg,33,35
4561,person,,low,neg,36,37
4561,person,,low,neg,38,39
4561,person,,low,neg,42,43
4561,person,,low,neg,47,48
4562,person,,low,neg,1,2
4562,person,,low,neg,3,4
4562,person,,low,pos,5,7
4562,person,,low,neg,8,10
4562,person,,low,neg,11,14
4562,person,,low,neg,16,17
4562,person,,low,neg,18,21
4562,person,,low,neg,22,23
4562,person,,low,neg,25,27
4562,person,,low,neg,29,30
4562,person,,low,neg,31,34
4562,person,,low,neg,35,38
4562,person,,low,neg,40,41
4562,person,,low,neg,42,43
4562,person,,low,neg,44,45
4562,person,,low,neg,46,49
4563,person,,low,neg,1,2
4563,person,,low,neg,3,4
4563,person,,low,neg,5,7
4563,person,,low,neg,8,11
4563,person,,low,neg,12,13
4563,person,,low,neg,15,16
4563,person,,low,neg,18,19
4563,person,,low,neg,20,21
4563,person,,low,neg,22,23
4563,person,,low,neg,24,25
4563,person,,low,neg,29,31
4563,person,,low,neg,32,33
4563,person,,low,neg,34,35
4563,person,,low,neg,36,37
4563,person,,low,neg,38,40
4563,person,,low,neg,41,43
4563,person,,low,pos,44,45
4563,person,,low,neg,46,49
4564,person,,low,neg,1,3
4564,person,,low,neg,4,5
4564,person,,low,neg,8,11
4564,person,,low,neg,13,16
4564,person,,low,neg,17,18
4564,person,,low,neg,19,20
4564,person,,low,neg,21,22
4564,person,,low,neg,23,25
4564,person,,low,neg,26,28
4564,person,,low,neg,30,31
4564,person,,low,neg,34,35
4564,person,,low,neg,37,39
4564,person,,low,neg,40,41
4564,person,,low,neg,42,44
4564,person,,low,neg,45,47
4564,person,,low,neg,48,50
4565,person,,high,neg,1,3
4565,person,,high,neg,5,6
4565,person,,high,neg,8,10
4565,person,,high,neg,11,13
4565,person,,high,neg,14,17
4565,person,,high,neg,18,19
4565,person,,high,neg,22,23
4565,person,,high,neg,24,25
4565,person,,high,neg,26,27
4565,person,,high,neg,29,30
4565,person,,high,neg,31,32
4565,person,,high,neg,33,35
4565,person,,high,pos,37,40
4565,person,,high,neg,41,44
4565,person,,high,neg,46,49
4566,person,,low,neg,3,4
4566,person,,low,neg,5,6
4566,person,,low,neg,7,9
4566,person,,low,neg,10,12
4566,person,,low,neg,14,16
4566,person,,low,neg,17,19
4566,person,,low,pos,20,22
4566,person,,low,neg,23,24
4566,person,,low,neg,26,27
4566,person,,low,neg,28,30
4566,person,,low,neg,31,33
4566,person,,low,neg,34,35
4566,person,,low,neg,36,37
4566,person,,low,neg,42,44
4566,person,,low,neg,45,46
4566,person,,low,neg,47,49
4567,person,,low,neg,1,4
4567,person,,low,neg,5,7
4567,person,,low,neg,8,9
4567,person,,low,neg,10,12
4567,person,,low,neg,13,16
4567,person,,low,neg,18,20
4567,person,,low,neg,21,24
4567,person,,low,neg,26,27
4567,person,,low,neg,29,32
4567,person,,low,neg,35,36
4567,person,,low,neg,38,39
4567,person,,low,neg,40,41
4567,person,,low,neg,42,44
4567,person,,low,neg,46,48
4567,person,,low,neg,49,50
4568,person,,low,neg,1,2
4568,person,,low,neg,3,6
4568,person,,low,neg,7,8
4568,person,,low,neg,10,13
4568,person,,low,neg,14,16
4568,person,,low,neg,19,20
4568,person,,low,neg,22,24
4568,person,,low,neg,25,27
4568,person,,low,neg,28,30
4568,person,,low,neg,31,34
4568,person,,low,pos,35,36
4568,person,,low,neg,37,38
4568,person,,low,neg,39,42
4568,person,,low,neg,43,46
4568,person,,low,neg,47,49
4569,person,,high,neg,2,4
4569,person,,high,neg,5,8
4569,person,,high,neg,9,10
4569,person,,high,neg,11,12
4569,person,,high,neg,13,15
